Database Fundamentals,Computer Architecture,Distributed Computing Systems,Cyber Security,Networking,Software Development,Programming Skills,Project Management,Computer Forensics Fundamentals,Technical Communication,AI ML,Software Engineering,Business Analysis,Communication skills,Data Science,Troubleshooting skills,Graphics Designing,Openness,Conscientousness,Extraversion,Agreeableness,Emotional_Range,Conversation,Openness to Change,Hedonism,Self-enhancement,Self-transcendence,Role
3,3,3,3,3,3,3,3,3,3,3,6,0,3,3,3,3,0.579619976,0.691069053,0.594134129,0.108724493,0.867024138,0.078839767,0.438443683,0.064782814,0.230689577,0.199906907,Software tester
3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,0.719295829,0.4515369,0.355428862,0.120480372,0.516842279,0.131658596,0.413448975,0.197742768,0.387533801,0.267588284,Software tester
3,3,3,3,3,3,3,3,3,3,3,6,2,3,3,3,3,0.633674532,0.208330839,0.143470748,0.094719829,0.434111634,0.23715738,0.416585491,0.33919264,0.425271234,0.349587924,Software tester
2,2,2,2,2,2,2,2,2,2,2,6,4,2,2,2,2,0.83362335,0.348855139,0.256003745,0.047177159,0.588691878,0.059810871,0.392355035,0.184870562,0.299242102,0.207126334,Software tester
2,2,2,2,2,2,2,2,2,2,2,6,5,2,2,2,2,0.767071167,0.430380269,0.407286403,0.124521623,0.629098796,0.09082996,0.431085797,0.158008089,0.367871571,0.262646021,Software tester
2,2,2,2,2,2,2,2,2,2,2,6,1,2,2,2,2,0.663865887,0.268499056,0.330186258,0.071063089,0.596589337,0.162805563,0.423127066,0.250105224,0.416830689,0.267003783,Software tester
2,2,2,2,2,2,2,2,2,2,2,6,0,2,2,2,2,0.817962584,0.300798297,0.257234912,0.097903867,0.474931019,0.05230054,0.46230948,0.173155457,0.381253529,0.293353855,Software tester
2,2,2,2,2,2,2,2,2,2,2,6,3,2,2,2,2,0.579619976,0.691069053,0.594134129,0.108724493,0.867024138,0.078839767,0.438443683,0.064782814,0.230689577,0.199906907,Software tester
2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,0.719295829,0.4515369,0.355428862,0.120480372,0.516842279,0.131658596,0.413448975,0.197742768,0.387533801,0.267588284,Software tester
4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,0.633674532,0.208330839,0.143470748,0.094719829,0.434111634,0.23715738,0.416585491,0.33919264,0.425271234,0.349587924,Software tester
4,4,4,4,4,4,4,4,4,4,4,6,4,5,4,4,4,0.83362335,0.348855139,0.256003745,0.047177159,0.588691878,0.059810871,0.392355035,0.184870562,0.299242102,0.207126334,Software tester
4,4,4,4,4,4,4,4,4,4,4,6,4,1,4,4,4,0.767071167,0.430380269,0.407286403,0.124521623,0.629098796,0.09082996,0.431085797,0.158008089,0.367871571,0.262646021,Software tester
4,4,4,4,4,4,4,4,4,4,4,6,4,0,4,4,4,0.663865887,0.268499056,0.330186258,0.071063089,0.596589337,0.162805563,0.423127066,0.250105224,0.416830689,0.267003783,Software tester
4,4,4,4,4,4,4,4,4,4,4,6,4,3,4,4,4,0.817962584,0.300798297,0.257234912,0.097903867,0.474931019,0.05230054,0.46230948,0.173155457,0.381253529,0.293353855,Software tester
4,4,4,4,4,4,4,4,4,4,4,6,4,2,4,4,4,0.579619976,0.691069053,0.594134129,0.108724493,0.867024138,0.078839767,0.438443683,0.064782814,0.230689577,0.199906907,Software tester
5,5,5,5,5,5,5,5,5,5,5,6,5,4,5,5,5,0.719295829,0.4515369,0.355428862,0.120480372,0.516842279,0.131658596,0.413448975,0.197742768,0.387533801,0.267588284,Software tester
5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,0.633674532,0.208330839,0.143470748,0.094719829,0.434111634,0.23715738,0.416585491,0.33919264,0.425271234,0.349587924,Software tester
5,5,5,5,5,5,5,5,5,5,5,6,5,1,5,5,5,0.83362335,0.348855139,0.256003745,0.047177159,0.588691878,0.059810871,0.392355035,0.184870562,0.299242102,0.207126334,Software tester
5,5,5,5,5,5,5,5,5,5,5,6,5,0,5,5,5,0.767071167,0.430380269,0.407286403,0.124521623,0.629098796,0.09082996,0.431085797,0.158008089,0.367871571,0.262646021,Software tester
5,5,5,5,5,5,5,5,5,5,5,6,5,3,5,5,5,0.663865887,0.268499056,0.330186258,0.071063089,0.596589337,0.162805563,0.423127066,0.250105224,0.416830689,0.267003783,Software tester
5,5,5,5,5,5,5,5,5,5,5,6,5,2,5,5,5,0.817962584,0.300798297,0.257234912,0.097903867,0.474931019,0.05230054,0.46230948,0.173155457,0.381253529,0.293353855,Software tester
1,1,1,1,1,1,1,1,1,1,1,6,1,4,1,1,1,0.579619976,0.691069053,0.594134129,0.108724493,0.867024138,0.078839767,0.438443683,0.064782814,0.230689577,0.199906907,Software tester
1,1,1,1,1,1,1,1,1,1,1,6,1,5,1,1,1,0.719295829,0.4515369,0.355428862,0.120480372,0.516842279,0.131658596,0.413448975,0.197742768,0.387533801,0.267588284,Software tester
1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,0.633674532,0.208330839,0.143470748,0.094719829,0.434111634,0.23715738,0.416585491,0.33919264,0.425271234,0.349587924,Software tester
1,1,1,1,1,1,1,1,1,1,1,6,1,0,1,1,1,0.83362335,0.348855139,0.256003745,0.047177159,0.588691878,0.059810871,0.392355035,0.184870562,0.299242102,0.207126334,Software tester
1,1,1,1,1,1,1,1,1,1,1,6,1,3,1,1,1,0.767071167,0.430380269,0.407286403,0.124521623,0.629098796,0.09082996,0.431085797,0.158008089,0.367871571,0.262646021,Software tester
1,1,1,1,1,1,1,1,1,1,1,6,1,2,1,1,1,0.663865887,0.268499056,0.330186258,0.071063089,0.596589337,0.162805563,0.423127066,0.250105224,0.416830689,0.267003783,Software tester
0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0.817962584,0.300798297,0.257234912,0.097903867,0.474931019,0.05230054,0.46230948,0.173155457,0.381253529,0.293353855,Software tester
0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0.579619976,0.691069053,0.594134129,0.108724493,0.867024138,0.078839767,0.438443683,0.064782814,0.230689577,0.199906907,Software tester
0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0.719295829,0.4515369,0.355428862,0.120480372,0.516842279,0.131658596,0.413448975,0.197742768,0.387533801,0.267588284,Software tester
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.633674532,0.208330839,0.143470748,0.094719829,0.434111634,0.23715738,0.416585491,0.33919264,0.425271234,0.349587924,Software tester
0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0.83362335,0.348855139,0.256003745,0.047177159,0.588691878,0.059810871,0.392355035,0.184870562,0.299242102,0.207126334,Software tester
0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0.767071167,0.430380269,0.407286403,0.124521623,0.629098796,0.09082996,0.431085797,0.158008089,0.367871571,0.262646021,Software tester
3,3,3,3,3,3,3,3,3,3,3,6,3,4,3,3,3,0.663865887,0.268499056,0.330186258,0.071063089,0.596589337,0.162805563,0.423127066,0.250105224,0.416830689,0.267003783,Software tester
3,3,3,3,3,3,3,3,3,3,3,6,3,5,3,3,3,0.817962584,0.300798297,0.257234912,0.097903867,0.474931019,0.05230054,0.46230948,0.173155457,0.381253529,0.293353855,Software tester
3,3,3,3,3,3,3,3,3,3,3,6,3,1,3,3,3,0.579619976,0.691069053,0.594134129,0.108724493,0.867024138,0.078839767,0.438443683,0.064782814,0.230689577,0.199906907,Software tester
3,3,3,3,3,3,3,3,3,3,3,6,3,0,3,3,3,0.719295829,0.4515369,0.355428862,0.120480372,0.516842279,0.131658596,0.413448975,0.197742768,0.387533801,0.267588284,Software tester
3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,0.633674532,0.208330839,0.143470748,0.094719829,0.434111634,0.23715738,0.416585491,0.33919264,0.425271234,0.349587924,Software tester
3,3,3,3,3,3,3,3,3,3,3,6,3,2,3,3,3,0.83362335,0.348855139,0.256003745,0.047177159,0.588691878,0.059810871,0.392355035,0.184870562,0.299242102,0.207126334,Software tester
2,2,2,2,2,2,2,2,2,2,2,6,2,4,2,2,2,0.767071167,0.430380269,0.407286403,0.124521623,0.629098796,0.09082996,0.431085797,0.158008089,0.367871571,0.262646021,Software tester
2,2,2,2,2,2,2,2,2,2,2,6,2,5,2,2,2,0.663865887,0.268499056,0.330186258,0.071063089,0.596589337,0.162805563,0.423127066,0.250105224,0.416830689,0.267003783,Software tester
2,2,2,2,2,2,2,2,2,2,2,6,2,1,2,2,2,0.817962584,0.300798297,0.257234912,0.097903867,0.474931019,0.05230054,0.46230948,0.173155457,0.381253529,0.293353855,Software tester
2,2,2,2,2,2,2,2,2,2,2,6,2,0,2,2,2,0.579619976,0.691069053,0.594134129,0.108724493,0.867024138,0.078839767,0.438443683,0.064782814,0.230689577,0.199906907,Software tester
2,2,2,2,2,2,2,2,2,2,2,6,2,3,2,2,2,0.719295829,0.4515369,0.355428862,0.120480372,0.516842279,0.131658596,0.413448975,0.197742768,0.387533801,0.267588284,Software tester
2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,0.633674532,0.208330839,0.143470748,0.094719829,0.434111634,0.23715738,0.416585491,0.33919264,0.425271234,0.349587924,Software tester
4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,0.83362335,0.348855139,0.256003745,0.047177159,0.588691878,0.059810871,0.392355035,0.184870562,0.299242102,0.207126334,Software tester
4,4,4,4,4,4,4,4,4,4,4,6,4,4,5,4,4,0.767071167,0.430380269,0.407286403,0.124521623,0.629098796,0.09082996,0.431085797,0.158008089,0.367871571,0.262646021,Software tester
4,4,4,4,4,4,4,4,4,4,4,6,4,4,1,4,4,0.663865887,0.268499056,0.330186258,0.071063089,0.596589337,0.162805563,0.423127066,0.250105224,0.416830689,0.267003783,Software tester
4,4,4,4,4,4,4,4,4,4,4,6,4,4,0,4,4,0.817962584,0.300798297,0.257234912,0.097903867,0.474931019,0.05230054,0.46230948,0.173155457,0.381253529,0.293353855,Software tester
4,4,4,4,4,4,4,4,4,4,4,6,4,4,3,4,4,0.579619976,0.691069053,0.594134129,0.108724493,0.867024138,0.078839767,0.438443683,0.064782814,0.230689577,0.199906907,Software tester
4,4,4,4,4,4,4,4,4,4,4,6,4,4,2,4,4,0.719295829,0.4515369,0.355428862,0.120480372,0.516842279,0.131658596,0.413448975,0.197742768,0.387533801,0.267588284,Software tester
5,5,5,5,5,5,5,5,5,5,5,6,5,5,4,5,5,0.633674532,0.208330839,0.143470748,0.094719829,0.434111634,0.23715738,0.416585491,0.33919264,0.425271234,0.349587924,Software tester
5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,0.83362335,0.348855139,0.256003745,0.047177159,0.588691878,0.059810871,0.392355035,0.184870562,0.299242102,0.207126334,Software tester
5,5,5,5,5,5,5,5,5,5,5,6,5,5,1,5,5,0.767071167,0.430380269,0.407286403,0.124521623,0.629098796,0.09082996,0.431085797,0.158008089,0.367871571,0.262646021,Software tester
5,5,5,5,5,5,5,5,5,5,5,6,5,5,0,5,5,0.663865887,0.268499056,0.330186258,0.071063089,0.596589337,0.162805563,0.423127066,0.250105224,0.416830689,0.267003783,Software tester
5,5,5,5,5,5,5,5,5,5,5,6,5,5,3,5,5,0.817962584,0.300798297,0.257234912,0.097903867,0.474931019,0.05230054,0.46230948,0.173155457,0.381253529,0.293353855,Software tester
5,5,5,5,5,5,5,5,5,5,5,6,5,5,2,5,5,0.579619976,0.691069053,0.594134129,0.108724493,0.867024138,0.078839767,0.438443683,0.064782814,0.230689577,0.199906907,Software tester
1,1,1,1,1,1,1,1,1,1,1,6,1,1,4,1,1,0.719295829,0.4515369,0.355428862,0.120480372,0.516842279,0.131658596,0.413448975,0.197742768,0.387533801,0.267588284,Software tester
1,1,1,1,1,1,1,1,1,1,1,6,1,1,5,1,1,0.633674532,0.208330839,0.143470748,0.094719829,0.434111634,0.23715738,0.416585491,0.33919264,0.425271234,0.349587924,Software tester
1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,0.83362335,0.348855139,0.256003745,0.047177159,0.588691878,0.059810871,0.392355035,0.184870562,0.299242102,0.207126334,Software tester
1,1,1,1,1,1,1,1,1,1,1,6,1,1,0,1,1,0.767071167,0.430380269,0.407286403,0.124521623,0.629098796,0.09082996,0.431085797,0.158008089,0.367871571,0.262646021,Software tester
1,1,1,1,1,1,1,1,1,1,1,6,1,1,3,1,1,0.663865887,0.268499056,0.330186258,0.071063089,0.596589337,0.162805563,0.423127066,0.250105224,0.416830689,0.267003783,Software tester
1,1,1,1,1,1,1,1,1,1,1,6,1,1,2,1,1,0.817962584,0.300798297,0.257234912,0.097903867,0.474931019,0.05230054,0.46230948,0.173155457,0.381253529,0.293353855,Software tester
0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0.579619976,0.691069053,0.594134129,0.108724493,0.867024138,0.078839767,0.438443683,0.064782814,0.230689577,0.199906907,Software tester
0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0.719295829,0.4515369,0.355428862,0.120480372,0.516842279,0.131658596,0.413448975,0.197742768,0.387533801,0.267588284,Software tester
0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0.633674532,0.208330839,0.143470748,0.094719829,0.434111634,0.23715738,0.416585491,0.33919264,0.425271234,0.349587924,Software tester
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.83362335,0.348855139,0.256003745,0.047177159,0.588691878,0.059810871,0.392355035,0.184870562,0.299242102,0.207126334,Software tester
0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0.767071167,0.430380269,0.407286403,0.124521623,0.629098796,0.09082996,0.431085797,0.158008089,0.367871571,0.262646021,Software tester
0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0.663865887,0.268499056,0.330186258,0.071063089,0.596589337,0.162805563,0.423127066,0.250105224,0.416830689,0.267003783,Software tester
3,3,3,3,3,3,3,3,3,3,3,6,3,3,4,3,3,0.817962584,0.300798297,0.257234912,0.097903867,0.474931019,0.05230054,0.46230948,0.173155457,0.381253529,0.293353855,Software tester
3,3,3,3,3,3,3,3,3,3,3,6,3,3,5,3,3,0.579619976,0.691069053,0.594134129,0.108724493,0.867024138,0.078839767,0.438443683,0.064782814,0.230689577,0.199906907,Software tester
3,3,3,3,3,3,3,3,3,3,3,6,3,3,1,3,3,0.719295829,0.4515369,0.355428862,0.120480372,0.516842279,0.131658596,0.413448975,0.197742768,0.387533801,0.267588284,Software tester
3,3,3,3,3,3,3,3,3,3,3,6,3,3,0,3,3,0.633674532,0.208330839,0.143470748,0.094719829,0.434111634,0.23715738,0.416585491,0.33919264,0.425271234,0.349587924,Software tester
3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,0.83362335,0.348855139,0.256003745,0.047177159,0.588691878,0.059810871,0.392355035,0.184870562,0.299242102,0.207126334,Software tester
3,3,3,3,3,3,3,3,3,3,3,6,3,3,2,3,3,0.767071167,0.430380269,0.407286403,0.124521623,0.629098796,0.09082996,0.431085797,0.158008089,0.367871571,0.262646021,Software tester
2,2,2,2,2,2,2,2,2,2,2,6,2,2,4,2,2,0.663865887,0.268499056,0.330186258,0.071063089,0.596589337,0.162805563,0.423127066,0.250105224,0.416830689,0.267003783,Software tester
2,2,2,2,2,2,2,2,2,2,2,6,2,2,5,2,2,0.817962584,0.300798297,0.257234912,0.097903867,0.474931019,0.05230054,0.46230948,0.173155457,0.381253529,0.293353855,Software tester
2,2,2,2,2,2,2,2,2,2,2,6,2,2,1,2,2,0.579619976,0.691069053,0.594134129,0.108724493,0.867024138,0.078839767,0.438443683,0.064782814,0.230689577,0.199906907,Software tester
2,2,2,2,2,2,2,2,2,2,2,6,2,2,0,2,2,0.719295829,0.4515369,0.355428862,0.120480372,0.516842279,0.131658596,0.413448975,0.197742768,0.387533801,0.267588284,Software tester
2,2,2,2,2,2,2,2,2,2,2,6,2,2,3,2,2,0.633674532,0.208330839,0.143470748,0.094719829,0.434111634,0.23715738,0.416585491,0.33919264,0.425271234,0.349587924,Software tester
2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,0.83362335,0.348855139,0.256003745,0.047177159,0.588691878,0.059810871,0.392355035,0.184870562,0.299242102,0.207126334,Software tester
4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,0.767071167,0.430380269,0.407286403,0.124521623,0.629098796,0.09082996,0.431085797,0.158008089,0.367871571,0.262646021,Software tester
4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,5,5,0.663865887,0.268499056,0.330186258,0.071063089,0.596589337,0.162805563,0.423127066,0.250105224,0.416830689,0.267003783,Software tester
4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,1,1,0.817962584,0.300798297,0.257234912,0.097903867,0.474931019,0.05230054,0.46230948,0.173155457,0.381253529,0.293353855,Software tester
4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,0,0,0.579619976,0.691069053,0.594134129,0.108724493,0.867024138,0.078839767,0.438443683,0.064782814,0.230689577,0.199906907,Software tester
4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,3,3,0.719295829,0.4515369,0.355428862,0.120480372,0.516842279,0.131658596,0.413448975,0.197742768,0.387533801,0.267588284,Software tester
4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,2,2,0.633674532,0.208330839,0.143470748,0.094719829,0.434111634,0.23715738,0.416585491,0.33919264,0.425271234,0.349587924,Software tester
5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,4,4,0.83362335,0.348855139,0.256003745,0.047177159,0.588691878,0.059810871,0.392355035,0.184870562,0.299242102,0.207126334,Software tester
5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,0.767071167,0.430380269,0.407286403,0.124521623,0.629098796,0.09082996,0.431085797,0.158008089,0.367871571,0.262646021,Software tester
5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,1,1,0.663865887,0.268499056,0.330186258,0.071063089,0.596589337,0.162805563,0.423127066,0.250105224,0.416830689,0.267003783,Software tester
5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,0,0,0.817962584,0.300798297,0.257234912,0.097903867,0.474931019,0.05230054,0.46230948,0.173155457,0.381253529,0.293353855,Software tester
5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,3,3,0.579619976,0.691069053,0.594134129,0.108724493,0.867024138,0.078839767,0.438443683,0.064782814,0.230689577,0.199906907,Software tester
5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,2,2,0.719295829,0.4515369,0.355428862,0.120480372,0.516842279,0.131658596,0.413448975,0.197742768,0.387533801,0.267588284,Software tester
1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,4,4,0.633674532,0.208330839,0.143470748,0.094719829,0.434111634,0.23715738,0.416585491,0.33919264,0.425271234,0.349587924,Software tester
1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,5,5,0.83362335,0.348855139,0.256003745,0.047177159,0.588691878,0.059810871,0.392355035,0.184870562,0.299242102,0.207126334,Software tester
1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,0.767071167,0.430380269,0.407286403,0.124521623,0.629098796,0.09082996,0.431085797,0.158008089,0.367871571,0.262646021,Software tester
1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,0,0,0.663865887,0.268499056,0.330186258,0.071063089,0.596589337,0.162805563,0.423127066,0.250105224,0.416830689,0.267003783,Software tester
1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,3,3,0.817962584,0.300798297,0.257234912,0.097903867,0.474931019,0.05230054,0.46230948,0.173155457,0.381253529,0.293353855,Software tester
1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,2,2,0.579619976,0.691069053,0.594134129,0.108724493,0.867024138,0.078839767,0.438443683,0.064782814,0.230689577,0.199906907,Software tester
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,4,0.719295829,0.4515369,0.355428862,0.120480372,0.516842279,0.131658596,0.413448975,0.197742768,0.387533801,0.267588284,Software tester
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,5,0.633674532,0.208330839,0.143470748,0.094719829,0.434111634,0.23715738,0.416585491,0.33919264,0.425271234,0.349587924,Software tester
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,0.83362335,0.348855139,0.256003745,0.047177159,0.588691878,0.059810871,0.392355035,0.184870562,0.299242102,0.207126334,Software tester
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.767071167,0.430380269,0.407286403,0.124521623,0.629098796,0.09082996,0.431085797,0.158008089,0.367871571,0.262646021,Software tester
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0.663865887,0.268499056,0.330186258,0.071063089,0.596589337,0.162805563,0.423127066,0.250105224,0.416830689,0.267003783,Software tester
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,2,0.817962584,0.300798297,0.257234912,0.097903867,0.474931019,0.05230054,0.46230948,0.173155457,0.381253529,0.293353855,Software tester
3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,4,4,0.579619976,0.691069053,0.594134129,0.108724493,0.867024138,0.078839767,0.438443683,0.064782814,0.230689577,0.199906907,Software tester
3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,5,5,0.719295829,0.4515369,0.355428862,0.120480372,0.516842279,0.131658596,0.413448975,0.197742768,0.387533801,0.267588284,Software tester
3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,1,1,0.633674532,0.208330839,0.143470748,0.094719829,0.434111634,0.23715738,0.416585491,0.33919264,0.425271234,0.349587924,Software tester
3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,0,0,0.83362335,0.348855139,0.256003745,0.047177159,0.588691878,0.059810871,0.392355035,0.184870562,0.299242102,0.207126334,Software tester
3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,0.767071167,0.430380269,0.407286403,0.124521623,0.629098796,0.09082996,0.431085797,0.158008089,0.367871571,0.262646021,Software tester
3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,2,2,0.663865887,0.268499056,0.330186258,0.071063089,0.596589337,0.162805563,0.423127066,0.250105224,0.416830689,0.267003783,Software tester
2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,4,4,0.817962584,0.300798297,0.257234912,0.097903867,0.474931019,0.05230054,0.46230948,0.173155457,0.381253529,0.293353855,Software tester
2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,5,5,0.579619976,0.691069053,0.594134129,0.108724493,0.867024138,0.078839767,0.438443683,0.064782814,0.230689577,0.199906907,Software tester
2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,1,1,0.719295829,0.4515369,0.355428862,0.120480372,0.516842279,0.131658596,0.413448975,0.197742768,0.387533801,0.267588284,Software tester
2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,0,0,0.633674532,0.208330839,0.143470748,0.094719829,0.434111634,0.23715738,0.416585491,0.33919264,0.425271234,0.349587924,Software tester
2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,3,3,0.83362335,0.348855139,0.256003745,0.047177159,0.588691878,0.059810871,0.392355035,0.184870562,0.299242102,0.207126334,Software tester
2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,0.767071167,0.430380269,0.407286403,0.124521623,0.629098796,0.09082996,0.431085797,0.158008089,0.367871571,0.262646021,Software tester
4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,0.663865887,0.268499056,0.330186258,0.071063089,0.596589337,0.162805563,0.423127066,0.250105224,0.416830689,0.267003783,Software tester
5,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,0.817962584,0.300798297,0.257234912,0.097903867,0.474931019,0.05230054,0.46230948,0.173155457,0.381253529,0.293353855,Software tester
1,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,0.579619976,0.691069053,0.594134129,0.108724493,0.867024138,0.078839767,0.438443683,0.064782814,0.230689577,0.199906907,Software tester
0,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,0.719295829,0.4515369,0.355428862,0.120480372,0.516842279,0.131658596,0.413448975,0.197742768,0.387533801,0.267588284,Software tester
3,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,0.633674532,0.208330839,0.143470748,0.094719829,0.434111634,0.23715738,0.416585491,0.33919264,0.425271234,0.349587924,Software tester
2,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,0.83362335,0.348855139,0.256003745,0.047177159,0.588691878,0.059810871,0.392355035,0.184870562,0.299242102,0.207126334,Software tester
4,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,0.767071167,0.430380269,0.407286403,0.124521623,0.629098796,0.09082996,0.431085797,0.158008089,0.367871571,0.262646021,Software tester
5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,0.663865887,0.268499056,0.330186258,0.071063089,0.596589337,0.162805563,0.423127066,0.250105224,0.416830689,0.267003783,Software tester
1,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,0.817962584,0.300798297,0.257234912,0.097903867,0.474931019,0.05230054,0.46230948,0.173155457,0.381253529,0.293353855,Software tester
0,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,0.579619976,0.691069053,0.594134129,0.108724493,0.867024138,0.078839767,0.438443683,0.064782814,0.230689577,0.199906907,Software tester
3,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,0.719295829,0.4515369,0.355428862,0.120480372,0.516842279,0.131658596,0.413448975,0.197742768,0.387533801,0.267588284,Software tester
2,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,0.633674532,0.208330839,0.143470748,0.094719829,0.434111634,0.23715738,0.416585491,0.33919264,0.425271234,0.349587924,Software tester
4,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,0.83362335,0.348855139,0.256003745,0.047177159,0.588691878,0.059810871,0.392355035,0.184870562,0.299242102,0.207126334,Software tester
